Date,city,Rainfall_mm
03-01-2017,Kanniyakumari,23.4
03-03-2017,Kanniyakumari,383.2
01-04-2017,Kanniyakumari,173
03-05-2017,Kanniyakumari,477.15
01-06-2017,Kanniyakumari,423
01-07-2017,Kanniyakumari,74.8
03-08-2017,Kanniyakumari,206.8
01-09-2017,Kanniyakumari,793
01-10-2017,Kanniyakumari,646.5
01-11-2017,Kanniyakumari,639.5
01-12-2017,Kanniyakumari,657.6
01-01-2018,Kanniyakumari,58
08-02-2018,Kanniyakumari,81
13-03-2018,Kanniyakumari,148.4
04-04-2018,Kanniyakumari,379.8
03-05-2018,Kanniyakumari,804.2
01-06-2018,Kanniyakumari,647.3
03-07-2018,Kanniyakumari,410.6
01-08-2018,Kanniyakumari,671.6
19-09-2018,Kanniyakumari,234.2
01-10-2018,Kanniyakumari,977.9
01-11-2018,Kanniyakumari,622.6
01-12-2018,Kanniyakumari,28.2
10-02-2019,Kanniyakumari,113.8
01-03-2019,Kanniyakumari,37.6
03-07-2019,Kanniyakumari,292.8
02-08-2019,Kanniyakumari,470.8
01-09-2019,Kanniyakumari,802.46
01-10-2019,Kanniyakumari,1384
01-11-2019,Kanniyakumari,475.4
01-12-2019,Kanniyakumari,189.8
05-01-2020,Kanniyakumari,4.2
15-02-2020,Kanniyakumari,22
04-03-2020,Kanniyakumari,222.4
06-04-2020,Kanniyakumari,521.4
01-05-2020,Kanniyakumari,929.4
01-06-2020,Kanniyakumari,624.6
04-07-2020,Kanniyakumari,357.8
01-08-2020,Kanniyakumari,332
01-09-2020,Kanniyakumari,672.2
01-10-2020,Kanniyakumari,416.5
04-11-2020,Kanniyakumari,548.2
03-12-2020,Kanniyakumari,204.6
01-01-2021,Kanniyakumari,341.4
18-02-2021,Kanniyakumari,4
08-03-2021,Kanniyakumari,203.8
06-04-2021,Kanniyakumari,500
01-05-2021,Kanniyakumari,1587.6
01-06-2021,Kanniyakumari,325.4
02-07-2021,Kanniyakumari,453.4
04-08-2021,Kanniyakumari,219.8
01-09-2021,Kanniyakumari,541
01-10-2021,Kanniyakumari,1224.4
01-11-2021,Kanniyakumari,1557.3
03-12-2021,Kanniyakumari,295.4
08-01-2022,Kanniyakumari,17
13-02-2022,Kanniyakumari,162.6
07-03-2022,Kanniyakumari,111.9
03-04-2022,Kanniyakumari,788.4
05-05-2022,Kanniyakumari,520
01-06-2022,Kanniyakumari,174.4
01-07-2022,Kanniyakumari,318.4
01-08-2022,Kanniyakumari,316.4
01-09-2022,Kanniyakumari,316.6
01-10-2022,Kanniyakumari,738.3
01-11-2022,Kanniyakumari,939.6
01-12-2022,Kanniyakumari,254.2
18-01-2023,Kanniyakumari,84.5
01-02-2023,Kanniyakumari,30.2
01-03-2023,Kanniyakumari,274.9
01-04-2023,Kanniyakumari,462.8
01-05-2023,Kanniyakumari,742.2
01-06-2023,Kanniyakumari,211.9
03-07-2023,Kanniyakumari,239.4
12-08-2023,Kanniyakumari,113.1
01-09-2023,Kanniyakumari,861.2
01-10-2023,Kanniyakumari,1681.1
01-11-2023,Kanniyakumari,1128
01-12-2023,Kanniyakumari,637.8
01-10-2004,Karur,628.84
01-11-2004,Karur,249.2
03-12-2004,Karur,2.2
14-03-2005,Karur,91.3
04-04-2005,Karur,313.48
01-05-2005,Karur,307.3
06-06-2005,Karur,57.8
15-07-2005,Karur,122.6
23-08-2005,Karur,410
01-09-2005,Karur,236.1
03-10-2005,Karur,742.94
01-11-2005,Karur,654.84
04-12-2005,Karur,326.1
09-01-2006,Karur,18.6
04-03-2006,Karur,202.6
16-04-2006,Karur,202.2
03-05-2006,Karur,155.8
15-06-2006,Karur,217.4
19-08-2006,Karur,245.02
01-09-2006,Karur,413.26
08-10-2006,Karur,548.7
01-11-2006,Karur,476
01-12-2006,Karur,17.9
28-01-2007,Karur,4.8
09-04-2007,Karur,242.6
03-05-2007,Karur,275.4
05-06-2007,Karur,157
20-07-2007,Karur,309.06
01-08-2007,Karur,333.97
03-09-2007,Karur,181.46
13-10-2007,Karur,547.13
02-11-2007,Karur,254.2
06-12-2007,Karur,379.4
05-01-2008,Karur,26.4
01-02-2008,Karur,9.82
12-03-2008,Karur,378.12
01-04-2008,Karur,60
05-05-2008,Karur,411.04
02-06-2008,Karur,79
02-07-2008,Karur,155.9
17-08-2008,Karur,374
01-09-2008,Karur,315.82
01-10-2008,Karur,684.4
18-11-2008,Karur,406.7
01-12-2008,Karur,84.6
16-01-2009,Karur,9
10-03-2009,Karur,19.2
12-04-2009,Karur,130.8
05-05-2009,Karur,250.9
20-06-2009,Karur,16
01-07-2009,Karur,2.6
01-08-2009,Karur,236.8
13-09-2009,Karur,471.42
10-10-2009,Karur,203.4
01-11-2009,Karur,754.2
02-12-2009,Karur,163.1
10-01-2010,Karur,7.2
14-04-2010,Karur,36.5
01-05-2010,Karur,383.4
05-06-2010,Karur,160.9
09-07-2010,Karur,331.2
10-08-2010,Karur,159.8
03-09-2010,Karur,359.08
03-10-2010,Karur,351.52
01-11-2010,Karur,907.76
01-12-2010,Karur,193.04
19-02-2011,Karur,20.7
26-03-2011,Karur,29
05-04-2011,Karur,334.1
01-05-2011,Karur,171.8
01-06-2011,Karur,65.6
01-07-2011,Karur,21.2
16-08-2011,Karur,327.8
03-09-2011,Karur,261.2
01-10-2011,Karur,813.8
01-11-2011,Karur,589.7
01-12-2011,Karur,52.3
01-01-2012,Karur,9.7
01-02-2012,Karur,3.1
15-03-2012,Karur,2
01-04-2012,Karur,302.8
02-05-2012,Karur,294
15-06-2012,Karur,41.2
14-07-2012,Karur,19
09-08-2012,Karur,203.9
08-09-2012,Karur,178.6
08-10-2012,Karur,510.7
01-11-2012,Karur,121.3
30-12-2012,Karur,3
01-01-2013,Karur,1
18-02-2013,Karur,136.3
06-03-2013,Karur,23.5
16-04-2013,Karur,118.8
05-05-2013,Karur,235.6
01-06-2013,Karur,27.1
21-07-2013,Karur,3
05-08-2013,Karur,308.8
02-09-2013,Karur,385.9
02-10-2013,Karur,417.52
03-11-2013,Karur,182.2
01-12-2013,Karur,86.6
10-01-2014,Karur,3
08-04-2014,Karur,3.5
05-05-2014,Karur,364.1
03-06-2014,Karur,108.3
05-07-2014,Karur,19
02-08-2014,Karur,321.3
03-09-2014,Karur,226.6
01-10-2014,Karur,768.8
03-11-2014,Karur,169.9
01-12-2014,Karur,79.9
01-01-2015,Karur,110
01-03-2015,Karur,66.4
13-04-2015,Karur,327.7
05-05-2015,Karur,388.3
01-06-2015,Karur,186.7
01-08-2015,Karur,146.3
02-09-2015,Karur,502.7
01-10-2015,Karur,341
01-11-2015,Karur,630.2
01-12-2015,Karur,172.6
09-04-2016,Karur,32.1
07-05-2016,Karur,424
01-06-2016,Karur,119.3
16-07-2016,Karur,254.9
23-08-2016,Karur,100.9
01-09-2016,Karur,50.4
04-10-2016,Karur,319.7
01-11-2016,Karur,103.6
02-12-2016,Karur,70.6
21-01-2017,Karur,60.1
04-03-2017,Karur,221.7
17-04-2017,Karur,85.3
08-05-2017,Karur,295.1
01-06-2017,Karur,90.6
08-07-2017,Karur,126.2
01-08-2017,Karur,504.5
02-09-2017,Karur,688.9
06-10-2017,Karur,346.1
01-11-2017,Karur,208.7
01-12-2017,Karur,209.4
10-01-2018,Karur,6.1
08-02-2018,Karur,84
14-03-2018,Karur,111.6
01-04-2018,Karur,23
01-05-2018,Karur,618.3
03-06-2018,Karur,54.3
01-07-2018,Karur,109.4
04-08-2018,Karur,112.4
01-09-2018,Karur,519.2
01-10-2018,Karur,264.4
01-11-2018,Karur,325
05-12-2018,Karur,12
07-03-2019,Karur,3.6
12-07-2019,Karur,55.2
09-08-2019,Karur,112.5
11-09-2019,Karur,474.2
01-10-2019,Karur,531.7
01-11-2019,Karur,298
01-12-2019,Karur,242.5
19-01-2020,Karur,10.4
07-03-2020,Karur,1
09-04-2020,Karur,175.5
03-05-2020,Karur,179.1
01-06-2020,Karur,341.1
10-07-2020,Karur,410.1
01-08-2020,Karur,376.7
01-09-2020,Karur,539.4
08-10-2020,Karur,248
05-11-2020,Karur,503.4
03-12-2020,Karur,240.3
01-01-2021,Karur,280
14-02-2021,Karur,8
13-04-2021,Karur,122
05-05-2021,Karur,186.6
03-06-2021,Karur,182.4
01-07-2021,Karur,238.3
08-08-2021,Karur,330.8
01-09-2021,Karur,381
01-10-2021,Karur,736.4
01-11-2021,Karur,615.6
01-12-2021,Karur,254.2
01-01-2022,Karur,54.8
07-03-2022,Karur,102.3
09-04-2022,Karur,208.7
02-05-2022,Karur,239.6
01-06-2022,Karur,299.6
01-07-2022,Karur,173.4
01-08-2022,Karur,326.8
01-09-2022,Karur,235.7
03-10-2022,Karur,536.3
02-11-2022,Karur,293.2
02-12-2022,Karur,211
31-01-2023,Karur,21
03-02-2023,Karur,28.3
19-03-2023,Karur,46.4
02-04-2023,Karur,255.2
01-05-2023,Karur,410.7
01-06-2023,Karur,133.6
10-07-2023,Karur,20
11-08-2023,Karur,349.7
01-09-2023,Karur,403.8
01-10-2023,Karur,328.6
01-11-2023,Karur,359.7
01-12-2023,Karur,78.1
01-10-2004,Krishnagiri,612.8
01-11-2004,Krishnagiri,199.2
02-02-2005,Krishnagiri,5
11-03-2005,Krishnagiri,56.6
01-04-2005,Krishnagiri,349.4
02-05-2005,Krishnagiri,529.2
04-06-2005,Krishnagiri,247
05-07-2005,Krishnagiri,234.8
01-08-2005,Krishnagiri,308.6
02-09-2005,Krishnagiri,459.4
01-10-2005,Krishnagiri,1119.6
01-11-2005,Krishnagiri,461
03-12-2005,Krishnagiri,217.4
06-03-2006,Krishnagiri,136.2
09-04-2006,Krishnagiri,67.1
12-05-2006,Krishnagiri,266
01-06-2006,Krishnagiri,357.9
04-07-2006,Krishnagiri,66
12-08-2006,Krishnagiri,257.7
01-09-2006,Krishnagiri,225.8
03-10-2006,Krishnagiri,562
01-11-2006,Krishnagiri,309.2
11-12-2006,Krishnagiri,22.6
19-02-2007,Krishnagiri,2
13-04-2007,Krishnagiri,308.6
02-05-2007,Krishnagiri,485.4
03-06-2007,Krishnagiri,244
04-07-2007,Krishnagiri,490.2
01-08-2007,Krishnagiri,518
03-09-2007,Krishnagiri,400.2
01-10-2007,Krishnagiri,522.6
01-11-2007,Krishnagiri,157.2
06-12-2007,Krishnagiri,175.8
05-01-2008,Krishnagiri,6.8
01-02-2008,Krishnagiri,15
12-03-2008,Krishnagiri,391
01-04-2008,Krishnagiri,124
08-05-2008,Krishnagiri,544.6
01-06-2008,Krishnagiri,171
14-07-2008,Krishnagiri,395.2
01-08-2008,Krishnagiri,587.3
01-09-2008,Krishnagiri,356.6
01-10-2008,Krishnagiri,752.7
18-11-2008,Krishnagiri,233.6
01-12-2008,Krishnagiri,31.6
08-01-2009,Krishnagiri,4
10-03-2009,Krishnagiri,71.9
10-04-2009,Krishnagiri,255
05-05-2009,Krishnagiri,556.8
01-06-2009,Krishnagiri,263.9
03-07-2009,Krishnagiri,111
01-08-2009,Krishnagiri,331.2
01-09-2009,Krishnagiri,915
01-10-2009,Krishnagiri,205.8
01-11-2009,Krishnagiri,576.1
02-12-2009,Krishnagiri,235.8
13-01-2010,Krishnagiri,19.6
25-02-2010,Krishnagiri,8.4
31-03-2010,Krishnagiri,21
03-04-2010,Krishnagiri,260
01-05-2010,Krishnagiri,588.2
03-06-2010,Krishnagiri,243.7
01-07-2010,Krishnagiri,447.6
10-08-2010,Krishnagiri,400.3
03-09-2010,Krishnagiri,445.2
02-10-2010,Krishnagiri,531.22
01-11-2010,Krishnagiri,744
01-12-2010,Krishnagiri,49
22-02-2011,Krishnagiri,167.2
26-03-2011,Krishnagiri,42
20-04-2011,Krishnagiri,369.1
01-05-2011,Krishnagiri,379.2
02-06-2011,Krishnagiri,106.6
02-07-2011,Krishnagiri,326
01-08-2011,Krishnagiri,536.6
01-09-2011,Krishnagiri,198.5
01-10-2011,Krishnagiri,921.3
01-11-2011,Krishnagiri,320.6
10-12-2011,Krishnagiri,56
31-03-2012,Krishnagiri,30
25-04-2012,Krishnagiri,215
01-05-2012,Krishnagiri,423.9
04-06-2012,Krishnagiri,100.8
02-07-2012,Krishnagiri,238.8
04-08-2012,Krishnagiri,435.4
02-09-2012,Krishnagiri,172.4
01-10-2012,Krishnagiri,666.8
01-11-2012,Krishnagiri,146
04-12-2012,Krishnagiri,62.4
17-02-2013,Krishnagiri,45.2
08-03-2013,Krishnagiri,12.2
02-04-2013,Krishnagiri,222.6
04-05-2013,Krishnagiri,461
01-06-2013,Krishnagiri,147.8
03-07-2013,Krishnagiri,153.6
02-08-2013,Krishnagiri,408.5
01-09-2013,Krishnagiri,672.8
02-10-2013,Krishnagiri,544
02-11-2013,Krishnagiri,225.1
01-12-2013,Krishnagiri,30
25-02-2014,Krishnagiri,5.8
01-03-2014,Krishnagiri,75.8
11-04-2014,Krishnagiri,43
02-05-2014,Krishnagiri,832
01-06-2014,Krishnagiri,302.8
01-07-2014,Krishnagiri,210.6
02-08-2014,Krishnagiri,375.6
02-09-2014,Krishnagiri,379.1
01-10-2014,Krishnagiri,764.3
01-11-2014,Krishnagiri,98.7
11-12-2014,Krishnagiri,103
01-01-2015,Krishnagiri,24.2
28-02-2015,Krishnagiri,16.2
03-03-2015,Krishnagiri,114
04-04-2015,Krishnagiri,446.8
01-05-2015,Krishnagiri,568.3
01-06-2015,Krishnagiri,432
18-07-2015,Krishnagiri,110.6
01-08-2015,Krishnagiri,465.2
03-09-2015,Krishnagiri,529.7
01-10-2015,Krishnagiri,509.9
02-11-2015,Krishnagiri,678
01-12-2015,Krishnagiri,72.5
16-03-2016,Krishnagiri,23
08-04-2016,Krishnagiri,46
06-05-2016,Krishnagiri,627.2
01-06-2016,Krishnagiri,525.6
02-07-2016,Krishnagiri,639.4
13-08-2016,Krishnagiri,202.6
07-09-2016,Krishnagiri,53.6
04-10-2016,Krishnagiri,136.8
02-11-2016,Krishnagiri,37.4
02-12-2016,Krishnagiri,158.8
22-01-2017,Krishnagiri,21.4
06-03-2017,Krishnagiri,255.4
06-04-2017,Krishnagiri,228.5
01-05-2017,Krishnagiri,687.7
03-06-2017,Krishnagiri,95.4
07-07-2017,Krishnagiri,121.8
01-08-2017,Krishnagiri,691.8
01-09-2017,Krishnagiri,838.3
01-10-2017,Krishnagiri,711.7
02-11-2017,Krishnagiri,305.6
01-12-2017,Krishnagiri,122.2
08-02-2018,Krishnagiri,9
16-03-2018,Krishnagiri,167
01-04-2018,Krishnagiri,94.5
01-05-2018,Krishnagiri,441
01-06-2018,Krishnagiri,211.2
02-07-2018,Krishnagiri,56.2
01-08-2018,Krishnagiri,128.4
01-09-2018,Krishnagiri,623.7
01-10-2018,Krishnagiri,369
03-11-2018,Krishnagiri,116.6
05-12-2018,Krishnagiri,21.4
29-01-2019,Krishnagiri,64.6
28-02-2019,Krishnagiri,5.4
09-03-2019,Krishnagiri,39
01-07-2019,Krishnagiri,226.6
06-08-2019,Krishnagiri,409
03-09-2019,Krishnagiri,428.4
01-10-2019,Krishnagiri,779.6
01-11-2019,Krishnagiri,202.1
01-12-2019,Krishnagiri,108.4
02-01-2020,Krishnagiri,6.2
03-03-2020,Krishnagiri,84.2
07-04-2020,Krishnagiri,351
02-05-2020,Krishnagiri,263.4
01-06-2020,Krishnagiri,337.6
01-07-2020,Krishnagiri,631.4
01-08-2020,Krishnagiri,285.9
01-09-2020,Krishnagiri,534.3
01-10-2020,Krishnagiri,517.9
06-11-2020,Krishnagiri,204.6
03-12-2020,Krishnagiri,148.6
03-01-2021,Krishnagiri,90.4
20-02-2021,Krishnagiri,60
06-04-2021,Krishnagiri,258.6
05-05-2021,Krishnagiri,453.2
01-06-2021,Krishnagiri,208.6
01-07-2021,Krishnagiri,544.6
07-08-2021,Krishnagiri,317.2
01-09-2021,Krishnagiri,518.1
02-10-2021,Krishnagiri,662
01-11-2021,Krishnagiri,787.9
01-12-2021,Krishnagiri,107.6
01-01-2022,Krishnagiri,19.2
20-03-2022,Krishnagiri,43.2
09-04-2022,Krishnagiri,1
01-07-2022,Krishnagiri,521.28
01-08-2022,Krishnagiri,862.4
01-09-2022,Krishnagiri,328
01-10-2022,Krishnagiri,750.4
02-11-2022,Krishnagiri,348
04-12-2022,Krishnagiri,241.3
04-02-2023,Krishnagiri,2
17-03-2023,Krishnagiri,230.4
02-04-2023,Krishnagiri,138.2
02-05-2023,Krishnagiri,807.1
01-06-2023,Krishnagiri,366.9
02-07-2023,Krishnagiri,218.1
10-08-2023,Krishnagiri,356.6
01-09-2023,Krishnagiri,826.9
01-10-2023,Krishnagiri,268.7
01-11-2023,Krishnagiri,423.7
01-12-2023,Krishnagiri,44.5
03-04-1997,Madurai,3.6
17-11-1998,Madurai,4.2
17-01-2001,Madurai,12.6
20-05-2002,Madurai,12.6
01-10-2004,Madurai,719.5
01-11-2004,Madurai,323.58
03-12-2004,Madurai,24.1
01-01-2005,Madurai,11.8
01-02-2005,Madurai,43.2
23-03-2005,Madurai,57.6
01-04-2005,Madurai,433.6
01-05-2005,Madurai,478.5
04-06-2005,Madurai,62.4
07-07-2005,Madurai,196
03-08-2005,Madurai,411.1
01-09-2005,Madurai,514
03-10-2005,Madurai,963.4
01-11-2005,Madurai,856.6
02-12-2005,Madurai,309.2
06-01-2006,Madurai,81.9
04-03-2006,Madurai,467.24
15-04-2006,Madurai,301
03-05-2006,Madurai,288.9
06-06-2006,Madurai,149.3
08-07-2006,Madurai,58.4
07-08-2006,Madurai,320.7
01-09-2006,Madurai,472.1
02-10-2006,Madurai,1070.4
01-11-2006,Madurai,697.3
04-12-2006,Madurai,35.2
28-01-2007,Madurai,20
11-02-2007,Madurai,20.4
23-04-2007,Madurai,87.2
03-05-2007,Madurai,268.6
04-06-2007,Madurai,300.3
17-07-2007,Madurai,77.6
01-08-2007,Madurai,437.9
05-09-2007,Madurai,197.2
13-10-2007,Madurai,644.4
02-11-2007,Madurai,277.7
04-12-2007,Madurai,398.7
06-01-2008,Madurai,4
08-02-2008,Madurai,113.5
02-03-2008,Madurai,506.9
01-04-2008,Madurai,159.9
05-05-2008,Madurai,460.2
01-06-2008,Madurai,350.4
04-07-2008,Madurai,349
04-08-2008,Madurai,664.2
01-09-2008,Madurai,170.6
01-10-2008,Madurai,763.9
20-11-2008,Madurai,278.7
02-12-2008,Madurai,69.4
27-01-2009,Madurai,39
13-03-2009,Madurai,310.9
06-04-2009,Madurai,308.5
06-05-2009,Madurai,435.7
01-06-2009,Madurai,183.3
24-07-2009,Madurai,153
01-08-2009,Madurai,505.1
01-09-2009,Madurai,614.6
09-10-2009,Madurai,95.7
01-11-2009,Madurai,669.7
02-12-2009,Madurai,119.3
10-01-2010,Madurai,14.5
01-04-2010,Madurai,329.9
01-05-2010,Madurai,433.34
03-06-2010,Madurai,259.5
08-07-2010,Madurai,268.4
07-08-2010,Madurai,278.3
03-09-2010,Madurai,672.6
01-10-2010,Madurai,807.3
01-11-2010,Madurai,994.7
01-12-2010,Madurai,379.5
05-01-2011,Madurai,17
22-02-2011,Madurai,190.4
26-03-2011,Madurai,26
10-04-2011,Madurai,387.5
01-05-2011,Madurai,301.5
01-06-2011,Madurai,51
01-07-2011,Madurai,251.1
01-08-2011,Madurai,431.31
06-09-2011,Madurai,429.3
01-10-2011,Madurai,1201.96
01-11-2011,Madurai,640.1
01-12-2011,Madurai,100.3
01-01-2012,Madurai,36.2
13-03-2012,Madurai,18.4
01-04-2012,Madurai,266.8
01-05-2012,Madurai,465.7
04-06-2012,Madurai,55.2
08-07-2012,Madurai,230.4
08-08-2012,Madurai,300.9
07-09-2012,Madurai,490.3
01-10-2012,Madurai,609.5
01-11-2012,Madurai,135.3
07-12-2012,Madurai,12.1
09-01-2013,Madurai,5
07-02-2013,Madurai,254.6
06-03-2013,Madurai,166.6
07-04-2013,Madurai,238.2
03-05-2013,Madurai,255.2
01-06-2013,Madurai,165.6
01-07-2013,Madurai,35.8
05-08-2013,Madurai,506.2
01-09-2013,Madurai,324.9
02-10-2013,Madurai,696
01-11-2013,Madurai,185.5
01-12-2013,Madurai,147.3
08-01-2014,Madurai,16.4
01-03-2014,Madurai,65.5
08-04-2014,Madurai,17.2
01-05-2014,Madurai,667.9
02-06-2014,Madurai,148.1
01-07-2014,Madurai,147.6
06-08-2014,Madurai,498.1
06-09-2014,Madurai,558.06
01-10-2014,Madurai,1000.7
02-11-2014,Madurai,335.48
01-12-2014,Madurai,156.35
01-01-2015,Madurai,68.06
05-03-2015,Madurai,127.06
02-04-2015,Madurai,583.4
04-05-2015,Madurai,701.64
02-06-2015,Madurai,332.29
01-07-2015,Madurai,82.06
02-08-2015,Madurai,260.28
02-09-2015,Madurai,562.12
01-10-2015,Madurai,451.22
01-11-2015,Madurai,823.85
03-12-2015,Madurai,290.3
29-03-2016,Madurai,3
10-04-2016,Madurai,71.08
07-05-2016,Madurai,331.35
01-06-2016,Madurai,132.12
15-07-2016,Madurai,442.5
10-08-2016,Madurai,393.86
01-09-2016,Madurai,345.4
05-10-2016,Madurai,637.9
03-11-2016,Madurai,79.9
02-12-2016,Madurai,152.9
21-01-2017,Madurai,76.8
14-02-2017,Madurai,2.7
04-03-2017,Madurai,533.5
17-04-2017,Madurai,110.2
08-05-2017,Madurai,409.4
01-06-2017,Madurai,270.8
04-07-2017,Madurai,307
01-08-2017,Madurai,864.2
01-09-2017,Madurai,728.3
02-10-2017,Madurai,701.3
01-11-2017,Madurai,222.5
01-12-2017,Madurai,186.8
10-01-2018,Madurai,8
08-02-2018,Madurai,21
13-03-2018,Madurai,38.5
09-04-2018,Madurai,283.8
02-05-2018,Madurai,601.2
03-06-2018,Madurai,78
01-07-2018,Madurai,323.8
03-08-2018,Madurai,395
01-09-2018,Madurai,855.7
01-10-2018,Madurai,736.8
01-11-2018,Madurai,320.7
04-12-2018,Madurai,28.5
28-01-2019,Madurai,20.3
10-02-2019,Madurai,4.2
10-03-2019,Madurai,5
10-07-2019,Madurai,202.4
02-08-2019,Madurai,343.8
03-09-2019,Madurai,671.5
01-10-2019,Madurai,616.8
04-11-2019,Madurai,429.1
01-12-2019,Madurai,116.6
05-01-2020,Madurai,25.2
05-03-2020,Madurai,47.2
05-04-2020,Madurai,200.8
14-05-2020,Madurai,406.8
02-06-2020,Madurai,263
03-07-2020,Madurai,345
02-08-2020,Madurai,376.1
01-09-2020,Madurai,718.4
01-10-2020,Madurai,622.8
02-11-2020,Madurai,723.9
01-12-2020,Madurai,265.1
01-01-2021,Madurai,400.8
21-02-2021,Madurai,3.6
11-03-2021,Madurai,10.8
02-04-2021,Madurai,204
02-05-2021,Madurai,419.5
01-06-2021,Madurai,275.4
01-07-2021,Madurai,511.1
04-08-2021,Madurai,474.2
01-09-2021,Madurai,647.3
01-10-2021,Madurai,737
01-11-2021,Madurai,758.3
01-12-2021,Madurai,320
01-01-2022,Madurai,119.4
13-02-2022,Madurai,0.5
21-03-2022,Madurai,24
04-04-2022,Madurai,124.3
03-07-2022,Madurai,785.9
01-08-2022,Madurai,693.9
01-09-2022,Madurai,342.3
03-10-2022,Madurai,1115.2
02-11-2022,Madurai,497.4
01-12-2022,Madurai,322.5
24-01-2023,Madurai,8.6
02-02-2023,Madurai,36.5
17-03-2023,Madurai,328.8
02-04-2023,Madurai,350.6
01-05-2023,Madurai,534.1
01-06-2023,Madurai,223.9
02-07-2023,Madurai,218
05-08-2023,Madurai,700.4
01-09-2023,Madurai,589.9
03-10-2023,Madurai,871.3
01-11-2023,Madurai,921.1
01-12-2023,Madurai,415.4
18-10-1990,Mayiladuthurai,684.9
01-11-1990,Mayiladuthurai,281.7
02-12-1990,Mayiladuthurai,271.4
01-01-1991,Mayiladuthurai,58.6
01-02-1991,Mayiladuthurai,18.2
03-06-1991,Mayiladuthurai,201.3
01-07-1991,Mayiladuthurai,75.9
04-08-1991,Mayiladuthurai,112.4
02-09-1991,Mayiladuthurai,135.6
03-10-1991,Mayiladuthurai,1105.3
01-11-1991,Mayiladuthurai,1117.3
11-12-1991,Mayiladuthurai,200
01-01-1992,Mayiladuthurai,29.4
24-04-1992,Mayiladuthurai,18
01-05-1992,Mayiladuthurai,195.2
04-06-1992,Mayiladuthurai,63.6
04-07-1992,Mayiladuthurai,176.3
01-08-1992,Mayiladuthurai,148.6
01-09-1992,Mayiladuthurai,323.1
02-10-1992,Mayiladuthurai,404.2
01-11-1992,Mayiladuthurai,913.1
